customer_id,movie_id,movie_name,genre,rating
U0842,M032,The Pursuit of Happyness,Drama,2
U0842,M048,The Lord of the Rings,Fantasy,4
U0842,M034,Joker,Drama,3
U0842,M052,Princess Mononoke,Fantasy,3
U0842,M049,Harry Potter,Fantasy,2
U0842,M082,A Beautiful Mind,Drama,3
U0842,M024,Knives Out,Thriller,3
U0842,M054,Top Gun: Maverick,Action,3
U0842,M044,Free Solo,Documentary,2
U0843,M055,Mission Impossible,Action,1
U0843,M062,Gravity,Sci-Fi,1
U0843,M089,Spider-Man: No Way Home,Action,3
U0843,M085,Step Brothers,Comedy,5
U0843,M061,Ex Machina,Sci-Fi,3
U0843,M040,WALL-E,Animation,5
U0843,M052,Princess Mononoke,Fantasy,5
U0843,M018,Superbad,Comedy,4
U0843,M098,The Menu,Thriller,2
U0843,M041,Spirited Away,Animation,3
U0843,M079,12 Angry Men,Drama,5
U0843,M009,The Grand Budapest Hotel,Comedy,1
U0843,M050,The Hobbit,Fantasy,2
U0843,M004,Interstellar,Sci-Fi,4
U0843,M014,The Shawshank Redemption,Drama,5
U0843,M011,A Quiet Place,Horror,5
U0843,M023,The Matrix,Sci-Fi,4
U0843,M036,Se7en,Thriller,5
U0843,M091,Thor: Ragnarok,Action,4
U0844,M026,Mad Max: Fury Road,Action,4
U0844,M011,A Quiet Place,Horror,2
U0844,M023,The Matrix,Sci-Fi,4
U0844,M074,Rosemary's Baby,Horror,3
U0844,M077,Us,Horror,2
U0844,M046,The Act of Killing,Documentary,4
U0844,M057,Speed,Action,1
U0844,M002,Inception,Sci-Fi,2
U0844,M035,The Big Lebowski,Comedy,1
U0845,M007,Titanic,Romance,3
U0845,M027,Gone Girl,Thriller,5
U0845,M068,The Silence of the Lambs,Thriller,5
U0845,M033,Pitch Perfect,Comedy,5
U0845,M030,The Wolf of Wall Street,Drama,2
U0845,M095,The Martian,Sci-Fi,4
U0845,M098,The Menu,Thriller,5
U0845,M062,Gravity,Sci-Fi,3
U0845,M044,Free Solo,Documentary,2
U0845,M056,Die Hard,Action,3
U0846,M066,Before Sunrise,Romance,3
U0846,M023,The Matrix,Sci-Fi,3
U0846,M040,WALL-E,Animation,3
U0846,M017,Forrest Gump,Drama,2
U0846,M016,Hereditary,Horror,4
U0846,M086,Airplane!,Comedy,3
U0846,M072,Nightcrawler,Thriller,4
U0846,M089,Spider-Man: No Way Home,Action,3
U0846,M097,Moon,Sci-Fi,3
U0846,M030,The Wolf of Wall Street,Drama,5
U0846,M065,Eternal Sunshine,Romance,3
U0846,M042,Coco,Animation,4
U0846,M033,Pitch Perfect,Comedy,2
U0847,M015,Crazy Rich Asians,Romance,5
U0847,M018,Superbad,Comedy,5
U0847,M025,It,Horror,4
U0847,M020,John Wick,Action,5
U0847,M092,Iron Man,Action,1
U0847,M058,The Terminator,Sci-Fi,4
U0847,M037,Toy Story,Animation,5
U0848,M098,The Menu,Thriller,5
U0848,M027,Gone Girl,Thriller,4
U0848,M032,The Pursuit of Happyness,Drama,2
U0848,M086,Airplane!,Comedy,5
U0848,M038,Finding Nemo,Animation,3
U0848,M083,Monty Python,Comedy,1
U0848,M087,The Mask,Comedy,5
U0848,M096,Annihilation,Sci-Fi,4
U0848,M022,Midsommar,Horror,2
U0848,M063,Casablanca,Romance,1
U0848,M004,Interstellar,Sci-Fi,3
U0848,M025,It,Horror,3
U0848,M072,Nightcrawler,Thriller,3
U0848,M069,No Country for Old Men,Thriller,2
U0848,M049,Harry Potter,Fantasy,4
U0848,M088,Black Panther,Action,5
U0848,M010,Pride and Prejudice,Romance,2
U0849,M093,Everything Everywhere All at Once,Sci-Fi,5
U0849,M070,Prisoners,Thriller,2
U0849,M065,Eternal Sunshine,Romance,4
U0849,M019,Alien,Sci-Fi,4
U0849,M035,The Big Lebowski,Comedy,4
U0849,M080,Good Will Hunting,Drama,5
U0849,M030,The Wolf of Wall Street,Drama,4
U0849,M043,Planet Earth,Documentary,5
U0849,M040,WALL-E,Animation,3
U0849,M002,Inception,Sci-Fi,4
U0849,M005,The Conjuring,Horror,3
U0849,M090,Doctor Strange,Action,2
U0849,M082,A Beautiful Mind,Drama,4
U0849,M095,The Martian,Sci-Fi,3
U0849,M014,The Shawshank Redemption,Drama,4
U0850,M034,Joker,Drama,2
U0850,M055,Mission Impossible,Action,3
U0850,M007,Titanic,Romance,2
U0850,M069,No Country for Old Men,Thriller,5
U0850,M027,Gone Girl,Thriller,2
U0850,M047,Jiro Dreams of Sushi,Documentary,2
U0850,M089,Spider-Man: No Way Home,Action,5
U0850,M009,The Grand Budapest Hotel,Comedy,4
U0850,M061,Ex Machina,Sci-Fi,5
U0850,M078,Schindler's List,Drama,5
U0850,M080,Good Will Hunting,Drama,4
U0850,M028,La La Land,Romance,5
U0850,M058,The Terminator,Sci-Fi,4
U0850,M091,Thor: Ragnarok,Action,5
U0850,M071,Zodiac,Thriller,5
U0850,M014,The Shawshank Redemption,Drama,5
U0851,M076,Annihilation,Horror,2
U0851,M068,The Silence of the Lambs,Thriller,4
U0851,M066,Before Sunrise,Romance,4
U0851,M100,Nope,Horror,2
U0851,M020,John Wick,Action,1
U0851,M098,The Menu,Thriller,2
U0851,M089,Spider-Man: No Way Home,Action,5
U0851,M077,Us,Horror,5
U0851,M008,Get Out,Horror,4
U0851,M040,WALL-E,Animation,4
U0851,M041,Spirited Away,Animation,4
U0851,M062,Gravity,Sci-Fi,3
U0851,M075,The Shining,Horror,2
U0851,M090,Doctor Strange,Action,2
U0851,M018,Superbad,Comedy,5
U0851,M014,The Shawshank Redemption,Drama,3
U0851,M036,Se7en,Thriller,5
U0851,M058,The Terminator,Sci-Fi,4
U0852,M067,The Fault in Our Stars,Romance,1
U0852,M031,Whiplash,Drama,5
U0852,M073,The Exorcist,Horror,2
U0852,M014,The Shawshank Redemption,Drama,5
U0852,M020,John Wick,Action,2
U0852,M015,Crazy Rich Asians,Romance,2
U0852,M083,Monty Python,Comedy,5
U0852,M085,Step Brothers,Comedy,5
U0852,M071,Zodiac,Thriller,2
U0852,M064,When Harry Met Sally,Romance,5
U0853,M022,Midsommar,Horror,1
U0853,M019,Alien,Sci-Fi,5
U0853,M016,Hereditary,Horror,4
U0853,M006,Avengers: Endgame,Action,4
U0853,M015,Crazy Rich Asians,Romance,4
U0853,M002,Inception,Sci-Fi,4
U0853,M024,Knives Out,Thriller,2
U0853,M030,The Wolf of Wall Street,Drama,2
U0853,M023,The Matrix,Sci-Fi,1
U0853,M001,The Dark Knight,Action,5
U0853,M003,The Notebook,Romance,5
U0854,M092,Iron Man,Action,1
U0854,M050,The Hobbit,Fantasy,4
U0854,M016,Hereditary,Horror,3
U0854,M002,Inception,Sci-Fi,4
U0854,M071,Zodiac,Thriller,5
U0854,M011,A Quiet Place,Horror,2
U0854,M038,Finding Nemo,Animation,4
U0854,M025,It,Horror,3
U0854,M048,The Lord of the Rings,Fantasy,4
U0854,M012,The Hangover,Comedy,4
U0854,M037,Toy Story,Animation,5
U0854,M008,Get Out,Horror,3
U0854,M093,Everything Everywhere All at Once,Sci-Fi,1
U0854,M031,Whiplash,Drama,2
U0854,M041,Spirited Away,Animation,3
U0854,M084,Anchorman,Comedy,2
U0854,M032,The Pursuit of Happyness,Drama,2
U0854,M083,Monty Python,Comedy,4
U0854,M076,Annihilation,Horror,4
U0854,M066,Before Sunrise,Romance,2
U0855,M048,The Lord of the Rings,Fantasy,4
U0855,M036,Se7en,Thriller,5
U0855,M043,Planet Earth,Documentary,1
U0855,M096,Annihilation,Sci-Fi,3
U0855,M076,Annihilation,Horror,1
U0856,M056,Die Hard,Action,1
U0856,M086,Airplane!,Comedy,1
U0856,M050,The Hobbit,Fantasy,4
U0856,M055,Mission Impossible,Action,3
U0856,M035,The Big Lebowski,Comedy,3
U0856,M012,The Hangover,Comedy,1
U0857,M091,Thor: Ragnarok,Action,1
U0857,M029,Blade Runner 2049,Sci-Fi,4
U0857,M037,Toy Story,Animation,5
U0857,M001,The Dark Knight,Action,5
U0857,M058,The Terminator,Sci-Fi,3
U0857,M070,Prisoners,Thriller,5
U0857,M042,Coco,Animation,5
U0858,M067,The Fault in Our Stars,Romance,2
U0858,M079,12 Angry Men,Drama,5
U0858,M002,Inception,Sci-Fi,4
U0858,M048,The Lord of the Rings,Fantasy,5
U0858,M099,Barbarian,Horror,2
U0858,M072,Nightcrawler,Thriller,4
U0859,M049,Harry Potter,Fantasy,4
U0859,M069,No Country for Old Men,Thriller,2
U0859,M093,Everything Everywhere All at Once,Sci-Fi,5
U0859,M073,The Exorcist,Horror,2
U0859,M080,Good Will Hunting,Drama,5
U0859,M052,Princess Mononoke,Fantasy,4
U0859,M021,Bridesmaids,Comedy,5
U0859,M050,The Hobbit,Fantasy,5
U0859,M078,Schindler's List,Drama,5
U0860,M061,Ex Machina,Sci-Fi,3
U0860,M068,The Silence of the Lambs,Thriller,2
U0860,M088,Black Panther,Action,3
U0860,M085,Step Brothers,Comedy,5
U0860,M083,Monty Python,Comedy,4
U0860,M063,Casablanca,Romance,2
U0860,M079,12 Angry Men,Drama,4
U0860,M010,Pride and Prejudice,Romance,4
U0861,M073,The Exorcist,Horror,2
U0861,M059,2001: A Space Odyssey,Sci-Fi,1
U0861,M049,Harry Potter,Fantasy,2
U0861,M003,The Notebook,Romance,2
U0861,M089,Spider-Man: No Way Home,Action,4
U0861,M077,Us,Horror,3
U0861,M031,Whiplash,Drama,5
U0862,M049,Harry Potter,Fantasy,2
U0862,M002,Inception,Sci-Fi,4
U0862,M039,Up,Animation,4
U0862,M011,A Quiet Place,Horror,3
U0862,M071,Zodiac,Thriller,5
U0862,M001,The Dark Knight,Action,3
U0862,M098,The Menu,Thriller,2
U0862,M074,Rosemary's Baby,Horror,4
U0862,M048,The Lord of the Rings,Fantasy,4
U0862,M018,Superbad,Comedy,4
U0863,M091,Thor: Ragnarok,Action,5
U0863,M012,The Hangover,Comedy,2
U0863,M086,Airplane!,Comedy,3
U0863,M096,Annihilation,Sci-Fi,1
U0863,M018,Superbad,Comedy,5
U0863,M063,Casablanca,Romance,5
U0863,M038,Finding Nemo,Animation,5
U0863,M050,The Hobbit,Fantasy,3
U0863,M078,Schindler's List,Drama,5
U0863,M024,Knives Out,Thriller,4
U0863,M010,Pride and Prejudice,Romance,2
U0863,M013,Parasite,Thriller,3
U0863,M070,Prisoners,Thriller,3
U0863,M087,The Mask,Comedy,5
U0864,M043,Planet Earth,Documentary,1
U0864,M066,Before Sunrise,Romance,3
U0864,M076,Annihilation,Horror,4
U0864,M010,Pride and Prejudice,Romance,5
U0864,M058,The Terminator,Sci-Fi,2
U0864,M007,Titanic,Romance,1
U0864,M091,Thor: Ragnarok,Action,5
U0864,M034,Joker,Drama,3
U0864,M093,Everything Everywhere All at Once,Sci-Fi,2
U0864,M094,Dune,Sci-Fi,3
U0864,M047,Jiro Dreams of Sushi,Documentary,4
U0864,M035,The Big Lebowski,Comedy,1
U0864,M017,Forrest Gump,Drama,5
U0864,M014,The Shawshank Redemption,Drama,2
U0864,M071,Zodiac,Thriller,2
U0864,M045,13th,Documentary,1
U0864,M088,Black Panther,Action,4
U0864,M038,Finding Nemo,Animation,4
U0864,M048,The Lord of the Rings,Fantasy,4
U0864,M063,Casablanca,Romance,4
U0865,M007,Titanic,Romance,3
U0865,M059,2001: A Space Odyssey,Sci-Fi,1
U0865,M022,Midsommar,Horror,1
U0865,M028,La La Land,Romance,1
U0865,M018,Superbad,Comedy,4
U0865,M036,Se7en,Thriller,5
U0865,M061,Ex Machina,Sci-Fi,5
U0865,M023,The Matrix,Sci-Fi,2
U0865,M065,Eternal Sunshine,Romance,2
U0865,M021,Bridesmaids,Comedy,3
U0865,M072,Nightcrawler,Thriller,5
U0865,M079,12 Angry Men,Drama,3
U0865,M042,Coco,Animation,3
U0866,M054,Top Gun: Maverick,Action,1
U0866,M010,Pride and Prejudice,Romance,3
U0866,M050,The Hobbit,Fantasy,5
U0866,M070,Prisoners,Thriller,2
U0866,M099,Barbarian,Horror,1
U0866,M048,The Lord of the Rings,Fantasy,2
U0866,M001,The Dark Knight,Action,5
U0866,M062,Gravity,Sci-Fi,3
U0866,M009,The Grand Budapest Hotel,Comedy,1
U0867,M060,Arrival,Sci-Fi,3
U0867,M014,The Shawshank Redemption,Drama,3
U0867,M085,Step Brothers,Comedy,4
U0867,M012,The Hangover,Comedy,1
U0867,M041,Spirited Away,Animation,5
U0867,M024,Knives Out,Thriller,3
U0867,M055,Mission Impossible,Action,2
U0867,M011,A Quiet Place,Horror,1
U0867,M096,Annihilation,Sci-Fi,1
U0867,M006,Avengers: Endgame,Action,4
U0868,M056,Die Hard,Action,3
U0868,M076,Annihilation,Horror,1
U0868,M041,Spirited Away,Animation,5
U0868,M088,Black Panther,Action,5
U0868,M002,Inception,Sci-Fi,3
U0868,M001,The Dark Knight,Action,5
U0868,M062,Gravity,Sci-Fi,3
U0869,M030,The Wolf of Wall Street,Drama,4
U0869,M083,Monty Python,Comedy,3
U0869,M019,Alien,Sci-Fi,4
U0869,M073,The Exorcist,Horror,1
U0869,M067,The Fault in Our Stars,Romance,4
U0869,M060,Arrival,Sci-Fi,1
U0869,M053,Gladiator,Action,5
U0869,M076,Annihilation,Horror,5
U0869,M072,Nightcrawler,Thriller,3
U0869,M074,Rosemary's Baby,Horror,4
U0869,M028,La La Land,Romance,2
U0869,M045,13th,Documentary,3
U0869,M017,Forrest Gump,Drama,5
U0869,M077,Us,Horror,1
U0870,M099,Barbarian,Horror,5
U0870,M093,Everything Everywhere All at Once,Sci-Fi,4
U0870,M100,Nope,Horror,2
U0870,M010,Pride and Prejudice,Romance,2
U0870,M005,The Conjuring,Horror,1
U0870,M034,Joker,Drama,5
U0870,M043,Planet Earth,Documentary,3
U0870,M006,Avengers: Endgame,Action,2
U0870,M020,John Wick,Action,3
U0870,M046,The Act of Killing,Documentary,4
U0870,M072,Nightcrawler,Thriller,4
U0871,M044,Free Solo,Documentary,4
U0871,M020,John Wick,Action,2
U0871,M054,Top Gun: Maverick,Action,5
U0871,M068,The Silence of the Lambs,Thriller,5
U0871,M008,Get Out,Horror,2
U0871,M052,Princess Mononoke,Fantasy,4
U0871,M035,The Big Lebowski,Comedy,3
U0871,M070,Prisoners,Thriller,5
U0871,M056,Die Hard,Action,5
U0871,M005,The Conjuring,Horror,2
U0871,M096,Annihilation,Sci-Fi,5
U0871,M055,Mission Impossible,Action,3
U0872,M041,Spirited Away,Animation,4
U0872,M030,The Wolf of Wall Street,Drama,2
U0872,M049,Harry Potter,Fantasy,4
U0872,M081,Dead Poets Society,Drama,5
U0872,M039,Up,Animation,4
U0872,M052,Princess Mononoke,Fantasy,2
U0872,M018,Superbad,Comedy,4
U0872,M070,Prisoners,Thriller,4
U0872,M007,Titanic,Romance,4
U0872,M043,Planet Earth,Documentary,5
U0873,M046,The Act of Killing,Documentary,3
U0873,M011,A Quiet Place,Horror,1
U0873,M047,Jiro Dreams of Sushi,Documentary,1
U0873,M051,Pan's Labyrinth,Fantasy,4
U0873,M021,Bridesmaids,Comedy,3
U0873,M027,Gone Girl,Thriller,2
U0873,M073,The Exorcist,Horror,5
U0873,M024,Knives Out,Thriller,2
U0873,M094,Dune,Sci-Fi,2
U0873,M002,Inception,Sci-Fi,1
U0873,M077,Us,Horror,1
U0873,M005,The Conjuring,Horror,1
U0873,M070,Prisoners,Thriller,5
U0873,M043,Planet Earth,Documentary,5
U0873,M099,Barbarian,Horror,4
U0874,M077,Us,Horror,4
U0874,M088,Black Panther,Action,1
U0874,M003,The Notebook,Romance,2
U0874,M019,Alien,Sci-Fi,2
U0874,M043,Planet Earth,Documentary,1
U0874,M038,Finding Nemo,Animation,5
U0874,M091,Thor: Ragnarok,Action,5
U0874,M057,Speed,Action,3
U0875,M041,Spirited Away,Animation,4
U0875,M035,The Big Lebowski,Comedy,1
U0875,M090,Doctor Strange,Action,1
U0875,M011,A Quiet Place,Horror,2
U0875,M088,Black Panther,Action,4
U0875,M023,The Matrix,Sci-Fi,1
U0875,M001,The Dark Knight,Action,1
U0875,M086,Airplane!,Comedy,3
U0875,M018,Superbad,Comedy,1
U0875,M024,Knives Out,Thriller,4
U0875,M057,Speed,Action,2
U0875,M073,The Exorcist,Horror,2
U0876,M084,Anchorman,Comedy,2
U0876,M088,Black Panther,Action,4
U0876,M076,Annihilation,Horror,5
U0876,M034,Joker,Drama,5
U0876,M057,Speed,Action,1
U0876,M082,A Beautiful Mind,Drama,4
U0876,M080,Good Will Hunting,Drama,5
U0876,M044,Free Solo,Documentary,3
U0876,M005,The Conjuring,Horror,1
U0876,M037,Toy Story,Animation,4
U0876,M006,Avengers: Endgame,Action,1
U0876,M064,When Harry Met Sally,Romance,1
U0876,M013,Parasite,Thriller,2
U0876,M098,The Menu,Thriller,5
U0876,M091,Thor: Ragnarok,Action,3
U0876,M025,It,Horror,5
U0877,M039,Up,Animation,4
U0877,M099,Barbarian,Horror,1
U0877,M093,Everything Everywhere All at Once,Sci-Fi,2
U0877,M002,Inception,Sci-Fi,4
U0877,M027,Gone Girl,Thriller,2
U0877,M089,Spider-Man: No Way Home,Action,5
U0877,M075,The Shining,Horror,5
U0877,M016,Hereditary,Horror,3
U0877,M001,The Dark Knight,Action,1
U0877,M036,Se7en,Thriller,2
U0877,M045,13th,Documentary,5
U0878,M081,Dead Poets Society,Drama,5
U0878,M079,12 Angry Men,Drama,4
U0878,M013,Parasite,Thriller,3
U0878,M029,Blade Runner 2049,Sci-Fi,1
U0878,M084,Anchorman,Comedy,3
U0878,M044,Free Solo,Documentary,4
U0878,M023,The Matrix,Sci-Fi,1
U0878,M070,Prisoners,Thriller,2
U0878,M046,The Act of Killing,Documentary,1
U0878,M045,13th,Documentary,4
U0878,M098,The Menu,Thriller,5
U0878,M097,Moon,Sci-Fi,5
U0878,M032,The Pursuit of Happyness,Drama,5
U0878,M048,The Lord of the Rings,Fantasy,2
U0879,M051,Pan's Labyrinth,Fantasy,2
U0879,M074,Rosemary's Baby,Horror,5
U0879,M055,Mission Impossible,Action,4
U0879,M071,Zodiac,Thriller,5
U0879,M008,Get Out,Horror,4
U0880,M006,Avengers: Endgame,Action,2
U0880,M100,Nope,Horror,5
U0880,M090,Doctor Strange,Action,3
U0880,M031,Whiplash,Drama,4
U0880,M062,Gravity,Sci-Fi,5
U0880,M065,Eternal Sunshine,Romance,3
U0880,M035,The Big Lebowski,Comedy,2
U0880,M089,Spider-Man: No Way Home,Action,1
U0880,M088,Black Panther,Action,1
U0880,M017,Forrest Gump,Drama,5
U0880,M092,Iron Man,Action,4
U0880,M028,La La Land,Romance,4
U0880,M085,Step Brothers,Comedy,4
U0881,M043,Planet Earth,Documentary,3
U0881,M042,Coco,Animation,4
U0881,M002,Inception,Sci-Fi,2
U0881,M028,La La Land,Romance,4
U0881,M021,Bridesmaids,Comedy,2
U0881,M082,A Beautiful Mind,Drama,4
U0881,M045,13th,Documentary,1
U0881,M010,Pride and Prejudice,Romance,4
U0881,M064,When Harry Met Sally,Romance,5
U0881,M049,Harry Potter,Fantasy,4
U0882,M075,The Shining,Horror,2
U0882,M008,Get Out,Horror,3
U0882,M081,Dead Poets Society,Drama,4
U0882,M024,Knives Out,Thriller,2
U0882,M085,Step Brothers,Comedy,1
U0882,M074,Rosemary's Baby,Horror,1
U0882,M090,Doctor Strange,Action,1
U0882,M100,Nope,Horror,5
U0882,M020,John Wick,Action,1
U0882,M029,Blade Runner 2049,Sci-Fi,4
U0883,M046,The Act of Killing,Documentary,5
U0883,M032,The Pursuit of Happyness,Drama,5
U0883,M001,The Dark Knight,Action,5
U0883,M082,A Beautiful Mind,Drama,4
U0883,M098,The Menu,Thriller,3
U0883,M070,Prisoners,Thriller,2
U0884,M015,Crazy Rich Asians,Romance,3
U0884,M012,The Hangover,Comedy,3
U0884,M050,The Hobbit,Fantasy,4
U0884,M051,Pan's Labyrinth,Fantasy,4
U0884,M057,Speed,Action,5
U0884,M029,Blade Runner 2049,Sci-Fi,5
U0884,M018,Superbad,Comedy,5
U0884,M079,12 Angry Men,Drama,5
U0884,M001,The Dark Knight,Action,3
U0885,M012,The Hangover,Comedy,2
U0885,M022,Midsommar,Horror,4
U0885,M076,Annihilation,Horror,2
U0885,M095,The Martian,Sci-Fi,1
U0885,M099,Barbarian,Horror,2
U0885,M055,Mission Impossible,Action,4
U0885,M040,WALL-E,Animation,4
U0885,M051,Pan's Labyrinth,Fantasy,4
U0885,M006,Avengers: Endgame,Action,5
U0885,M030,The Wolf of Wall Street,Drama,3
U0886,M033,Pitch Perfect,Comedy,4
U0886,M060,Arrival,Sci-Fi,1
U0886,M004,Interstellar,Sci-Fi,1
U0886,M089,Spider-Man: No Way Home,Action,3
U0886,M077,Us,Horror,2
U0886,M017,Forrest Gump,Drama,3
U0886,M001,The Dark Knight,Action,5
U0887,M024,Knives Out,Thriller,2
U0887,M025,It,Horror,5
U0887,M056,Die Hard,Action,2
U0887,M090,Doctor Strange,Action,1
U0887,M022,Midsommar,Horror,3
U0888,M067,The Fault in Our Stars,Romance,1
U0888,M074,Rosemary's Baby,Horror,4
U0888,M063,Casablanca,Romance,1
U0888,M093,Everything Everywhere All at Once,Sci-Fi,1
U0888,M001,The Dark Knight,Action,5
U0888,M088,Black Panther,Action,4
U0888,M047,Jiro Dreams of Sushi,Documentary,2
U0888,M073,The Exorcist,Horror,5
U0889,M043,Planet Earth,Documentary,5
U0889,M071,Zodiac,Thriller,2
U0889,M011,A Quiet Place,Horror,1
U0889,M094,Dune,Sci-Fi,3
U0889,M076,Annihilation,Horror,2
U0889,M041,Spirited Away,Animation,5
U0889,M073,The Exorcist,Horror,5
U0889,M096,Annihilation,Sci-Fi,5
U0889,M060,Arrival,Sci-Fi,2
U0889,M089,Spider-Man: No Way Home,Action,1
U0889,M061,Ex Machina,Sci-Fi,5
U0889,M022,Midsommar,Horror,4
U0889,M091,Thor: Ragnarok,Action,5
U0889,M013,Parasite,Thriller,3
U0889,M049,Harry Potter,Fantasy,5
U0889,M072,Nightcrawler,Thriller,5
U0890,M023,The Matrix,Sci-Fi,2
U0890,M066,Before Sunrise,Romance,2
U0890,M036,Se7en,Thriller,3
U0890,M043,Planet Earth,Documentary,2
U0890,M040,WALL-E,Animation,3
U0890,M007,Titanic,Romance,3
U0890,M085,Step Brothers,Comedy,1
U0890,M013,Parasite,Thriller,4
U0890,M018,Superbad,Comedy,3
U0890,M022,Midsommar,Horror,4
U0890,M093,Everything Everywhere All at Once,Sci-Fi,3
U0890,M097,Moon,Sci-Fi,2
U0890,M062,Gravity,Sci-Fi,2
U0890,M021,Bridesmaids,Comedy,5
U0890,M001,The Dark Knight,Action,1
U0890,M071,Zodiac,Thriller,2
U0890,M028,La La Land,Romance,4
U0890,M079,12 Angry Men,Drama,4
U0890,M038,Finding Nemo,Animation,5
U0890,M069,No Country for Old Men,Thriller,5
U0891,M090,Doctor Strange,Action,2
U0891,M002,Inception,Sci-Fi,2
U0891,M087,The Mask,Comedy,2
U0891,M017,Forrest Gump,Drama,3
U0891,M095,The Martian,Sci-Fi,4
U0891,M081,Dead Poets Society,Drama,5
U0891,M005,The Conjuring,Horror,3
U0891,M082,A Beautiful Mind,Drama,3
U0891,M027,Gone Girl,Thriller,2
U0891,M007,Titanic,Romance,2
U0891,M036,Se7en,Thriller,4
U0892,M006,Avengers: Endgame,Action,4
U0892,M100,Nope,Horror,2
U0892,M098,The Menu,Thriller,2
U0892,M017,Forrest Gump,Drama,2
U0892,M065,Eternal Sunshine,Romance,3
U0892,M012,The Hangover,Comedy,5
U0892,M054,Top Gun: Maverick,Action,2
U0892,M043,Planet Earth,Documentary,4
U0892,M007,Titanic,Romance,4
U0892,M053,Gladiator,Action,4
U0892,M033,Pitch Perfect,Comedy,3
U0893,M075,The Shining,Horror,3
U0893,M013,Parasite,Thriller,5
U0893,M079,12 Angry Men,Drama,5
U0893,M069,No Country for Old Men,Thriller,2
U0893,M029,Blade Runner 2049,Sci-Fi,2
U0893,M017,Forrest Gump,Drama,5
U0893,M099,Barbarian,Horror,5
U0893,M010,Pride and Prejudice,Romance,2
U0893,M088,Black Panther,Action,1
U0893,M003,The Notebook,Romance,1
U0893,M084,Anchorman,Comedy,3
U0893,M021,Bridesmaids,Comedy,2
U0893,M077,Us,Horror,5
U0893,M012,The Hangover,Comedy,3
U0893,M054,Top Gun: Maverick,Action,1
U0893,M096,Annihilation,Sci-Fi,5
U0893,M061,Ex Machina,Sci-Fi,4
U0894,M021,Bridesmaids,Comedy,1
U0894,M020,John Wick,Action,4
U0894,M073,The Exorcist,Horror,2
U0894,M011,A Quiet Place,Horror,4
U0894,M026,Mad Max: Fury Road,Action,2
U0894,M016,Hereditary,Horror,1
U0894,M054,Top Gun: Maverick,Action,5
U0894,M063,Casablanca,Romance,5
U0894,M002,Inception,Sci-Fi,4
U0894,M065,Eternal Sunshine,Romance,3
U0894,M008,Get Out,Horror,3
U0894,M047,Jiro Dreams of Sushi,Documentary,1
U0894,M052,Princess Mononoke,Fantasy,4
U0894,M072,Nightcrawler,Thriller,5
U0894,M048,The Lord of the Rings,Fantasy,4
U0894,M051,Pan's Labyrinth,Fantasy,4
U0894,M059,2001: A Space Odyssey,Sci-Fi,3
U0895,M057,Speed,Action,5
U0895,M056,Die Hard,Action,2
U0895,M051,Pan's Labyrinth,Fantasy,3
U0895,M026,Mad Max: Fury Road,Action,5
U0895,M088,Black Panther,Action,4
U0895,M040,WALL-E,Animation,4
U0896,M039,Up,Animation,5
U0896,M083,Monty Python,Comedy,2
U0896,M078,Schindler's List,Drama,3
U0896,M049,Harry Potter,Fantasy,3
U0896,M022,Midsommar,Horror,4
U0897,M056,Die Hard,Action,2
U0897,M016,Hereditary,Horror,3
U0897,M012,The Hangover,Comedy,5
U0897,M038,Finding Nemo,Animation,4
U0897,M019,Alien,Sci-Fi,3
U0897,M033,Pitch Perfect,Comedy,2
U0897,M028,La La Land,Romance,1
U0897,M053,Gladiator,Action,5
U0897,M086,Airplane!,Comedy,5
U0898,M069,No Country for Old Men,Thriller,2
U0898,M095,The Martian,Sci-Fi,5
U0898,M064,When Harry Met Sally,Romance,4
U0898,M077,Us,Horror,2
U0898,M088,Black Panther,Action,2
U0898,M080,Good Will Hunting,Drama,4
U0899,M085,Step Brothers,Comedy,2
U0899,M077,Us,Horror,5
U0899,M074,Rosemary's Baby,Horror,3
U0899,M088,Black Panther,Action,2
U0899,M049,Harry Potter,Fantasy,3
U0899,M034,Joker,Drama,4
U0899,M029,Blade Runner 2049,Sci-Fi,4
U0900,M047,Jiro Dreams of Sushi,Documentary,2
U0900,M086,Airplane!,Comedy,1
U0900,M008,Get Out,Horror,1
U0900,M069,No Country for Old Men,Thriller,4
U0900,M031,Whiplash,Drama,5
U0900,M029,Blade Runner 2049,Sci-Fi,4
U0900,M032,The Pursuit of Happyness,Drama,5
U0900,M034,Joker,Drama,2
U0900,M026,Mad Max: Fury Road,Action,3
U0900,M005,The Conjuring,Horror,3
U0901,M060,Arrival,Sci-Fi,3
U0901,M100,Nope,Horror,2
U0901,M094,Dune,Sci-Fi,3
U0901,M050,The Hobbit,Fantasy,3
U0901,M089,Spider-Man: No Way Home,Action,4
U0901,M073,The Exorcist,Horror,3
U0901,M087,The Mask,Comedy,5
U0901,M035,The Big Lebowski,Comedy,4
U0901,M064,When Harry Met Sally,Romance,3
U0901,M043,Planet Earth,Documentary,4
U0901,M059,2001: A Space Odyssey,Sci-Fi,4
U0901,M052,Princess Mononoke,Fantasy,5
U0901,M076,Annihilation,Horror,5
U0901,M092,Iron Man,Action,4
U0901,M093,Everything Everywhere All at Once,Sci-Fi,1
U0901,M099,Barbarian,Horror,4
U0902,M036,Se7en,Thriller,5
U0902,M017,Forrest Gump,Drama,4
